transactionID,carrierID,customerID,amount,date
4821,1,945,17.81,2007-01-05 10:55:42
4822,3,872,19.69,2008-07-16 17:30:37
4823,2,113,12.78,2006-04-05 13:38:17
4824,2,661,9.75,2009-06-24 11:56:50
4825,3,374,19.16,2007-07-06 11:22:10
4826,1,370,7.59,2008-11-26 09:30:03
4827,1,135,15.09,2006-03-10 19:11:50
4828,1,745,16.32,2005-10-08 04:58:28
4829,3,631,19.4,2006-07-07 01:58:40
4830,3,257,14.51,2008-08-09 10:11:55
4831,3,387,7.69,2005-06-13 11:51:39
4832,1,269,13.35,2009-04-12 14:21:57
4833,3,11,10.88,2005-04-04 01:08:52
4834,1,574,11.33,2008-02-20 06:19:33
4835,2,136,12.45,2007-01-22 08:56:39
4836,3,267,11.23,2005-06-05 12:26:01
4837,3,265,6.85,2005-04-15 12:14:03
4838,1,614,13.32,2008-09-21 04:59:12
4839,2,438,14.1,2006-11-21 20:00:32
4840,3,313,6.5,2006-01-10 16:59:17
4841,2,427,5.02,2007-11-28 06:13:42
4842,2,740,16.37,2007-07-30 12:17:08
4843,2,88,17.8,2009-09-26 07:39:03
4844,3,556,13.56,2007-09-08 18:58:16
4845,2,535,17.09,2006-03-17 09:56:40
4846,1,82,12.38,2007-01-13 03:58:19
4847,1,766,12.15,2006-08-02 22:47:14
4848,2,969,13.25,2009-07-09 20:10:16
4849,1,512,12.7,2006-12-06 03:08:17
4850,3,177,9.09,2008-12-20 21:10:05
4851,3,710,19.8,2009-01-23 01:35:54
4852,1,278,9.93,2006-05-21 11:37:14
4853,1,56,17.14,2008-12-29 21:11:51
4854,1,286,5.14,2008-03-25 13:40:26
4855,1,562,9.23,2007-01-03 18:53:26
4856,1,426,14.26,2006-03-01 00:26:49
4857,2,461,7.51,2007-10-10 14:28:40
4858,1,202,19.7,2006-04-16 04:25:50
4859,2,129,14.85,2007-01-26 16:58:26
4860,2,584,5.15,2005-06-26 23:00:41
4861,1,217,11.95,2008-01-24 21:37:08
4862,3,892,6.8,2009-11-06 12:54:30
4863,1,474,11.8,2006-03-19 19:46:54
4864,1,975,14.16,2006-12-04 21:28:18
4865,2,929,11.53,2007-05-28 20:03:22
4866,1,396,5.11,2007-07-07 08:45:57
4867,1,451,9.18,2006-07-21 06:44:05
4868,2,479,17.0,2006-01-18 16:53:16
4869,2,466,5.3,2005-10-29 23:33:32
4870,2,218,15.91,2005-11-14 19:46:22
4871,3,14,18.68,2005-01-09 13:25:20
4872,2,535,8.02,2006-02-09 09:02:17
4873,1,477,15.82,2005-03-30 06:40:07
4874,1,4,7.53,2008-08-14 09:05:20
4875,3,958,18.63,2005-04-12 14:01:19
4876,2,459,14.83,2009-03-01 01:42:13
4877,3,379,8.55,2008-10-22 20:51:31
4878,1,852,15.55,2005-03-01 19:23:56
4879,1,493,19.39,2007-09-04 18:06:33
4880,1,529,12.43,2008-01-15 10:52:50
4881,1,221,13.72,2008-04-26 11:35:29
4882,3,500,7.4,2007-05-16 16:07:27
4883,3,323,19.81,2009-12-03 17:28:50
4884,1,598,14.29,2007-11-16 14:38:09
4885,3,980,15.66,2005-11-28 00:16:10
4886,1,492,10.41,2009-06-29 05:30:06
4887,2,613,15.96,2005-02-11 18:50:34
4888,2,288,10.94,2007-03-02 08:59:36
4889,2,45,7.39,2005-04-16 23:56:17
4890,2,484,10.14,2005-06-09 20:55:27
4891,2,983,13.16,2006-06-04 00:06:22
4892,3,131,8.16,2006-12-11 22:56:12
4893,1,989,17.29,2007-08-30 23:43:11
4894,3,59,14.66,2005-09-12 23:13:57
4895,1,615,5.21,2007-03-14 10:08:30
4896,2,217,10.22,2009-05-25 03:32:01
4897,1,354,18.67,2009-09-27 06:10:15
4898,2,389,6.09,2007-11-24 01:41:14
4899,2,204,19.35,2007-12-07 07:09:32
4900,2,987,12.19,2006-04-01 06:35:24
4901,2,771,12.12,2005-05-28 20:38:47
4902,2,160,11.04,2005-05-19 06:38:41
4903,2,962,5.85,2009-08-31 23:29:27
4904,1,122,12.74,2006-05-05 08:11:09
4905,2,851,5.05,2006-11-28 23:17:33
4906,1,837,12.47,2005-06-01 20:53:43
4907,1,918,6.96,2006-08-26 13:29:37
4908,3,576,5.79,2006-04-17 10:47:54
4909,2,727,12.63,2005-02-25 11:31:02
4910,1,59,15.83,2008-02-22 06:26:35
4911,3,32,7.69,2007-09-12 01:36:11
4912,1,339,5.35,2007-07-11 01:40:26
4913,3,676,10.42,2006-05-04 16:04:55
4914,2,34,13.1,2005-08-06 01:18:11
4915,3,677,12.97,2007-06-29 15:46:13
4916,2,782,15.83,2006-11-25 18:43:49
4917,3,949,6.57,2007-06-20 01:00:17
4918,3,118,6.29,2009-05-26 07:47:06
4919,2,586,6.82,2005-04-23 02:42:11
4920,2,179,19.61,2005-05-18 00:46:16
4921,2,913,11.25,2006-04-04 04:21:03
4922,1,672,13.09,2006-08-16 15:27:18
4923,3,728,17.38,2008-12-21 07:21:42
4924,2,887,10.82,2008-02-04 02:25:54
4925,2,747,11.7,2007-12-03 09:44:48
4926,1,699,6.75,2008-09-27 16:18:49
4927,2,396,5.44,2007-10-26 13:47:36
4928,1,446,7.23,2009-02-20 12:41:39
4929,3,712,8.61,2008-05-18 23:36:56
4930,1,383,7.17,2009-03-10 20:04:26
4931,2,252,9.55,2006-05-04 11:50:06
4932,2,279,8.36,2006-06-12 16:35:28
4933,3,617,15.45,2007-01-21 00:57:27
4934,3,712,7.15,2006-01-12 06:44:15
4935,2,764,7.41,2005-10-05 09:16:31
4936,3,915,10.1,2005-04-30 10:16:17
4937,3,816,12.74,2009-05-24 16:42:25
4938,2,606,11.42,2005-08-15 22:33:34
4939,3,368,13.43,2009-08-02 00:11:13
4940,2,263,17.29,2006-09-08 21:12:07
4941,1,135,18.48,2008-10-19 04:33:23
4942,2,511,15.43,2006-03-09 00:00:51
4943,2,267,14.27,2007-09-23 15:23:31
4944,3,289,5.35,2008-08-21 17:04:59
4945,1,456,7.1,2009-10-15 12:33:59
4946,1,672,5.48,2009-11-19 01:50:50
4947,3,150,11.65,2009-02-22 04:37:06
4948,2,334,17.18,2009-04-26 23:26:51
4949,2,226,17.08,2007-10-02 19:07:34
4950,1,519,12.25,2007-09-21 22:57:54
4951,3,407,10.7,2006-09-22 19:01:34
4952,3,275,13.38,2009-06-29 18:54:52
4953,2,736,12.09,2008-09-16 11:20:21
4954,1,965,9.67,2006-10-28 23:12:51
4955,3,664,9.45,2005-12-24 18:32:03
4956,3,860,12.95,2005-09-14 08:44:39
4957,2,930,15.67,2009-02-10 20:45:20
4958,3,772,10.56,2008-10-05 05:40:04
4959,2,864,12.5,2007-08-16 19:45:32
4960,3,407,5.11,2007-10-03 01:22:29
4961,3,392,8.89,2009-06-17 21:48:29
4962,3,919,17.41,2006-02-11 12:04:19
4963,3,181,14.28,2007-09-17 02:26:16
4964,3,388,13.41,2008-02-09 15:24:52
4965,3,867,8.85,2005-08-22 12:53:20
4966,1,489,19.18,2007-01-05 20:41:11
4967,1,166,6.4,2009-09-01 09:09:43
4968,2,104,11.88,2005-03-18 13:58:59
4969,2,770,18.05,2007-08-31 04:34:37
4970,3,880,13.28,2009-12-27 03:10:08
4971,2,908,12.52,2007-04-20 19:59:42
4972,3,86,18.07,2005-07-19 10:38:25
4973,2,737,10.4,2009-08-12 13:21:22
4974,3,131,14.09,2008-08-21 17:04:02
4975,2,907,9.39,2005-01-16 12:21:24
4976,2,134,10.94,2009-10-06 14:38:36
4977,3,699,6.55,2008-12-08 12:56:49
4978,2,597,7.74,2009-03-21 18:20:58
4979,3,537,6.68,2005-06-06 19:13:09
4980,2,839,10.18,2006-11-03 21:14:56
4981,1,660,19.61,2008-11-10 22:51:03
4982,3,379,17.44,2009-10-19 22:12:16
4983,3,952,16.58,2005-11-15 11:27:17
4984,2,836,18.46,2008-03-14 11:27:19
4985,2,814,19.89,2008-12-04 00:20:04
4986,2,491,17.36,2007-06-15 23:58:24
4987,2,458,18.11,2007-03-13 01:06:41
4988,3,278,16.17,2007-12-04 04:46:44
4989,2,480,10.75,2005-02-06 02:01:56
4990,2,494,14.33,2005-10-22 17:19:23
4991,1,230,11.35,2005-12-20 09:48:29
4992,3,809,6.05,2005-08-05 00:45:11
4993,1,503,15.97,2005-05-25 00:26:28
4994,1,670,5.44,2006-10-11 16:35:39
4995,1,415,7.19,2006-10-06 05:22:58
4996,1,530,10.57,2009-09-21 16:24:24
4997,2,224,15.86,2006-03-03 22:37:26
4998,2,766,8.88,2007-02-03 20:08:58
4999,3,852,10.1,2008-10-25 18:11:07
5000,2,983,5.18,2006-12-19 23:09:04
5001,1,632,15.95,2009-04-09 08:42:55
5002,3,67,19.05,2007-12-31 15:44:04
5003,2,284,6.78,2009-08-25 21:41:50
5004,3,769,18.44,2008-02-24 22:46:33
5005,2,913,18.53,2008-08-24 15:24:30
5006,1,878,19.73,2007-12-18 13:59:23
5007,3,481,5.9,2007-07-09 04:16:53
5008,3,308,15.52,2007-11-19 01:44:58
5009,1,810,14.27,2007-06-09 17:52:18
5010,2,214,9.18,2008-10-07 10:14:27
5011,2,425,7.56,2005-11-23 07:45:21
5012,2,690,12.0,2008-09-03 03:38:07
5013,1,82,10.4,2009-08-13 19:35:12
5014,3,833,12.42,2005-12-20 15:29:08
5015,1,459,18.37,2006-12-25 07:47:32
5016,1,710,14.52,2009-09-29 16:25:14
5017,2,277,9.99,2008-07-03 22:35:30
5018,1,107,6.13,2008-11-06 04:03:20
5019,2,686,18.32,2007-02-01 21:01:47
5020,1,166,7.7,2008-10-07 05:09:33
5021,2,641,9.87,2007-02-14 22:32:08
5022,2,388,18.97,2008-05-31 17:10:22
5023,1,452,16.46,2007-07-02 10:05:45
5024,2,415,15.49,2009-04-23 01:05:37
5025,2,630,14.04,2006-07-24 10:44:20
5026,3,895,14.59,2005-05-31 12:19:23
5027,1,867,16.75,2009-10-24 16:13:54
5028,3,18,5.56,2006-02-15 00:59:44
5029,1,396,19.05,2009-07-24 19:08:53
5030,1,212,13.53,2006-05-20 02:09:17
5031,3,687,13.01,2009-07-09 17:21:52
5032,2,645,19.08,2009-01-13 17:28:28
5033,2,273,14.37,2007-05-15 23:59:25
5034,3,25,17.84,2007-01-06 02:23:46
5035,1,89,18.46,2009-05-02 12:25:58
5036,3,691,19.0,2006-04-21 01:43:55
5037,1,690,7.04,2006-12-20 22:36:18
5038,3,907,14.9,2006-04-04 17:18:49
5039,2,253,12.51,2009-09-05 00:08:58
5040,2,483,6.8,2006-11-16 16:24:31
5041,2,226,9.92,2006-06-13 17:08:54
5042,3,469,19.88,2006-04-11 04:38:38
5043,2,120,14.58,2005-08-04 02:37:38
5044,3,359,18.66,2008-01-23 09:48:38
5045,2,112,14.44,2006-06-26 22:58:43
5046,3,958,9.35,2005-11-03 19:33:22
5047,3,288,10.27,2008-07-07 12:02:39
5048,1,396,11.03,2009-01-25 13:29:51
5049,2,235,12.61,2008-09-06 03:57:45
5050,3,453,10.54,2009-04-06 20:08:31
5051,3,91,6.64,2006-02-22 19:03:52
5052,3,533,11.02,2009-09-03 10:22:40
5053,1,922,7.07,2006-11-07 18:36:10
5054,1,993,6.46,2008-11-24 12:48:33
5055,3,667,13.42,2009-06-07 12:04:57
5056,2,420,15.45,2008-04-21 07:28:20
5057,2,720,14.75,2005-12-03 09:59:32
5058,3,900,17.79,2009-02-14 17:12:45
5059,1,71,16.61,2008-11-21 22:43:38
5060,1,972,9.35,2007-09-28 19:47:46
5061,2,373,11.45,2008-02-03 07:47:30
5062,1,933,16.13,2006-06-10 19:44:30
5063,1,422,12.62,2007-06-05 19:05:07
5064,3,313,7.26,2007-04-08 18:53:21
5065,3,776,9.47,2005-12-18 22:38:26
5066,3,734,6.61,2007-08-17 00:29:47
5067,1,549,12.07,2005-08-31 06:17:28
5068,1,368,16.65,2006-05-23 23:03:56
5069,1,230,7.76,2005-01-23 07:27:13
5070,2,448,12.45,2007-07-14 06:24:25
5071,1,896,9.52,2006-12-24 19:38:03
5072,2,756,12.17,2007-07-10 00:53:24
5073,2,386,8.35,2007-02-07 21:26:26
5074,1,603,5.89,2007-01-04 04:27:38
5075,3,172,15.22,2009-11-24 04:49:49
5076,1,204,8.47,2008-10-16 18:37:11
5077,3,909,11.13,2006-11-22 12:53:22
5078,1,920,11.12,2006-07-12 02:32:48
5079,1,374,13.24,2007-04-26 21:36:14
5080,1,689,15.45,2009-01-16 06:59:12
5081,1,172,13.66,2009-04-30 03:56:28
5082,2,88,12.03,2009-06-23 21:55:01
5083,1,724,14.82,2009-06-20 12:23:57
5084,1,294,18.95,2005-06-01 16:45:05
5085,2,575,16.23,2005-01-04 03:30:53
5086,2,902,9.36,2006-08-17 04:09:48
5087,3,392,7.49,2006-10-12 04:15:33
5088,1,364,17.42,2009-11-04 05:34:39
5089,3,489,19.35,2006-08-01 03:28:29
5090,1,230,17.32,2009-12-20 15:43:20
5091,3,111,9.32,2008-03-22 23:42:40
5092,2,580,14.27,2007-11-12 23:46:59
5093,2,961,17.07,2008-03-02 06:16:11
5094,1,413,11.37,2008-12-21 07:12:20
5095,3,833,6.44,2006-03-15 13:24:53
5096,2,196,16.13,2005-10-07 21:33:50
5097,2,157,16.07,2007-08-26 01:39:44
5098,2,885,19.47,2005-07-04 18:24:30
5099,1,824,13.58,2007-12-29 17:57:44
5100,3,653,6.77,2007-09-25 21:57:01
5101,2,392,9.63,2007-03-11 00:38:57
5102,3,64,16.24,2007-11-30 12:59:41
5103,2,711,17.35,2007-01-27 02:25:53
5104,3,882,13.36,2005-07-23 08:06:20
5105,1,935,11.77,2008-05-28 16:58:37
5106,3,183,12.05,2006-01-11 17:10:04
5107,1,39,19.58,2006-06-09 12:23:05
5108,3,248,5.48,2006-01-25 22:46:21
5109,2,307,6.17,2008-11-23 08:26:46
5110,2,48,8.3,2009-09-01 10:25:07
5111,3,444,16.16,2008-10-02 19:17:47
5112,1,584,19.21,2008-01-13 00:46:31
5113,3,233,12.97,2008-10-11 03:38:37
5114,1,498,13.22,2008-06-23 16:31:37
5115,1,117,5.26,2007-05-30 10:32:08
5116,2,834,8.18,2005-07-09 14:52:07
5117,1,392,19.26,2009-01-25 20:08:42
5118,1,571,9.29,2008-12-28 09:35:54
5119,3,575,7.75,2005-08-21 23:28:10
5120,2,705,11.34,2007-08-22 02:51:55
5121,1,628,16.49,2006-01-25 15:51:40
5122,2,751,10.69,2008-08-17 20:06:03
5123,2,468,19.57,2009-04-23 23:56:28
5124,1,608,9.31,2009-04-05 22:22:03
5125,1,94,18.55,2005-05-31 20:23:46
5126,1,716,19.99,2007-03-09 08:18:22
5127,2,40,14.92,2008-09-16 11:19:20
5128,3,791,11.85,2007-05-07 17:29:30
5129,3,633,17.18,2009-04-13 07:32:50
5130,2,674,9.39,2009-12-09 22:48:16
5131,1,649,14.1,2007-02-18 21:41:47
5132,2,760,6.32,2005-11-26 01:28:44
5133,2,219,16.79,2008-05-03 18:32:58
5134,3,528,6.65,2007-10-20 10:06:31
5135,3,961,8.64,2007-08-07 19:05:12
5136,2,206,16.28,2007-05-14 02:10:55
5137,2,157,8.61,2007-11-06 22:28:28
5138,1,913,19.67,2008-09-17 20:47:13
5139,3,921,10.22,2005-02-28 00:21:34
5140,1,478,15.24,2008-07-28 16:01:44
5141,2,759,19.5,2007-08-08 19:01:47
5142,1,473,15.48,2007-11-06 21:38:33
5143,2,131,8.97,2009-09-28 01:16:04
5144,2,116,16.87,2008-09-30 20:20:54
5145,3,571,18.54,2009-05-09 08:36:39
5146,3,971,11.13,2008-02-02 06:34:40
5147,3,116,8.47,2009-01-13 06:56:50
5148,3,931,11.89,2007-08-25 01:42:16
5149,3,724,7.6,2007-11-02 16:02:32
5150,2,164,14.41,2008-03-04 08:24:47
5151,3,491,11.31,2007-11-29 21:53:05
5152,2,909,19.07,2005-02-22 15:29:06
5153,1,277,16.61,2006-10-07 06:35:09
5154,1,433,5.49,2009-04-03 07:35:30
5155,3,159,9.76,2009-05-12 05:26:58
5156,3,895,18.63,2006-06-12 17:27:39
5157,2,794,17.29,2008-12-01 09:15:33
5158,3,954,10.46,2007-08-27 14:08:58
5159,2,917,7.61,2008-04-09 22:46:32
5160,1,70,11.9,2008-11-30 04:52:43
5161,2,195,19.55,2007-07-12 21:07:37
5162,3,200,13.68,2009-10-16 07:24:32
5163,3,523,7.95,2009-09-15 03:00:04
5164,1,471,11.64,2005-01-16 05:07:37
5165,3,322,9.46,2007-05-06 13:58:47
5166,2,661,19.99,2006-08-17 23:56:38
5167,2,406,6.78,2006-02-23 08:23:49
5168,1,968,8.55,2005-05-31 10:20:34
5169,1,929,8.93,2006-06-07 23:51:30
5170,2,908,16.74,2006-04-10 15:01:36
5171,1,327,13.66,2006-12-31 18:12:13
5172,1,746,11.34,2009-08-23 07:34:59
5173,2,505,19.34,2007-03-03 01:43:46
5174,1,990,8.93,2006-10-05 18:20:34
5175,1,109,9.13,2008-02-20 11:45:44
5176,3,6,8.63,2005-09-15 16:17:23
5177,1,530,6.29,2008-05-31 20:46:19
5178,3,282,16.47,2009-02-03 08:19:08
5179,3,96,13.17,2009-04-20 11:10:41
5180,2,703,15.09,2005-08-07 18:47:03
5181,3,147,18.86,2009-04-08 01:15:46
5182,2,272,19.13,2005-09-06 11:12:11
5183,3,316,13.49,2008-05-14 11:19:55
5184,1,50,19.18,2006-09-08 09:28:16
5185,2,660,10.05,2009-03-24 08:14:21
5186,2,262,16.29,2008-12-31 20:13:01
5187,3,320,12.61,2006-01-04 18:47:40
5188,3,565,16.33,2005-10-03 21:27:54
5189,2,690,9.63,2007-11-13 07:23:13
5190,3,280,7.45,2008-11-19 07:15:44
5191,2,61,15.72,2005-12-22 19:13:04
5192,3,402,13.74,2005-04-07 17:50:12
5193,1,960,11.3,2007-05-03 15:49:51
5194,3,737,8.47,2007-09-03 22:55:58
5195,2,177,9.76,2005-06-23 06:12:01
5196,3,486,11.36,2006-09-17 17:24:50
5197,1,706,15.03,2008-03-21 20:29:41
5198,1,725,14.4,2008-10-27 13:07:05
5199,2,553,11.36,2007-07-16 12:59:10
5200,3,755,13.41,2008-09-27 03:52:42
5201,2,33,9.62,2008-06-10 06:52:18
5202,1,860,14.17,2009-11-07 13:55:44
5203,2,121,14.66,2005-04-18 13:46:39
5204,1,373,12.84,2005-05-13 06:26:52
5205,2,162,6.1,2005-07-28 03:58:43
5206,2,719,15.42,2007-03-06 20:58:23
5207,3,423,13.05,2007-10-03 01:20:16
5208,3,799,18.64,2006-12-13 02:45:45
5209,1,639,16.82,2007-01-02 03:18:23
5210,2,498,9.86,2005-06-08 04:47:31
5211,3,823,9.06,2007-11-03 22:18:59
5212,3,354,8.97,2009-09-08 13:39:50
5213,1,471,5.38,2006-05-13 19:43:57
5214,2,15,15.27,2005-08-21 06:00:45
5215,2,961,14.61,2009-07-23 13:35:50
5216,1,70,9.49,2005-01-04 14:04:05
5217,1,767,17.86,2006-12-03 20:07:54
5218,3,923,6.74,2006-04-24 16:29:58
5219,2,900,10.16,2005-04-21 12:54:40
5220,2,638,15.76,2007-08-11 20:48:30
5221,3,857,16.58,2008-11-24 19:32:15
5222,1,134,7.64,2007-04-02 19:44:06
5223,1,142,6.81,2007-02-21 15:22:21
5224,2,715,9.5,2006-09-13 01:12:57
5225,3,542,17.99,2007-07-31 17:11:26
5226,3,362,13.27,2006-08-16 16:07:21
5227,2,912,8.89,2005-01-12 12:59:55
5228,2,627,13.48,2009-05-29 16:39:26
5229,2,891,11.83,2005-05-28 04:29:41
5230,2,748,18.68,2007-09-18 09:24:24
5231,2,562,17.98,2007-07-13 22:48:58
5232,2,7,8.61,2007-03-05 23:47:39
5233,3,569,8.89,2006-10-28 17:13:27
5234,2,700,11.27,2005-05-31 20:13:25
5235,3,235,10.53,2007-11-09 00:14:42
5236,3,967,12.46,2005-01-27 03:34:41
5237,3,747,12.68,2008-02-17 08:09:08
5238,1,264,12.5,2008-01-15 08:36:48
5239,1,245,17.65,2007-03-17 17:56:09
5240,3,268,7.61,2006-01-05 03:48:04
5241,3,245,10.15,2006-12-09 01:33:06
5242,1,659,9.46,2008-07-20 04:52:29
5243,1,144,10.99,2007-09-07 11:10:58
5244,1,53,12.32,2007-12-26 23:00:02
5245,3,995,18.7,2006-09-02 15:29:26
5246,3,108,12.44,2005-07-21 20:11:11
5247,3,206,18.0,2007-01-20 22:50:57
5248,1,491,12.85,2008-12-24 15:07:25
5249,3,453,17.11,2007-07-29 12:52:28
5250,1,296,14.11,2006-04-04 21:23:35
5251,3,295,19.98,2006-08-25 19:09:29
5252,2,809,10.95,2009-07-17 03:46:11
5253,2,544,6.6,2005-08-20 11:50:53
5254,3,856,11.7,2005-03-11 04:44:20
5255,1,788,7.1,2005-07-20 08:42:31
5256,1,10,16.5,2009-03-15 02:11:24
5257,1,590,6.14,2008-08-02 01:54:34
5258,2,151,8.2,2006-06-01 15:03:34
5259,1,768,16.84,2007-02-01 18:22:04
5260,3,600,13.12,2007-01-27 03:25:40
5261,3,183,14.47,2007-10-03 16:34:25
5262,1,618,10.09,2005-10-12 07:45:53
5263,1,744,19.23,2009-09-28 00:57:33
5264,3,302,12.82,2007-07-13 15:15:12
5265,1,229,7.8,2005-02-28 23:04:59
5266,3,466,15.82,2009-09-18 15:56:27
5267,1,124,16.68,2005-10-29 14:06:05
5268,1,145,14.75,2008-02-25 00:05:27
5269,3,959,5.72,2006-04-17 20:35:28
5270,3,279,13.45,2007-11-25 05:44:32
5271,2,587,13.9,2008-12-31 10:18:09
5272,1,128,19.52,2008-09-27 01:18:27
5273,2,144,8.19,2009-09-03 02:18:40
5274,2,616,18.94,2008-10-01 21:15:12
5275,1,884,5.96,2006-01-24 21:41:11
5276,2,318,7.06,2006-12-12 01:15:47
5277,3,540,19.12,2008-11-10 10:25:33
5278,2,280,9.31,2009-01-13 01:12:13
5279,1,119,6.75,2009-02-19 01:40:47
5280,3,466,6.56,2008-06-19 18:03:56
5281,2,182,13.14,2007-10-31 04:31:33
5282,2,594,16.76,2007-07-15 16:41:14
5283,2,531,6.77,2006-03-27 22:29:38
5284,2,401,6.12,2009-03-09 21:02:06
5285,1,318,9.95,2006-10-05 09:25:07
5286,3,432,7.14,2008-01-25 02:41:52
5287,1,159,7.83,2008-01-01 07:19:15
5288,3,827,17.26,2008-09-11 17:07:34
5289,1,841,8.13,2005-04-06 19:06:38
5290,2,275,15.01,2005-05-10 10:47:33
5291,2,142,12.52,2006-01-26 21:07:02
5292,1,38,6.53,2009-08-21 16:25:33
5293,3,764,18.04,2006-07-15 21:39:10
5294,3,406,18.13,2007-11-08 04:30:52
5295,3,67,18.25,2008-12-24 15:02:47
5296,2,804,9.22,2005-04-03 05:56:44
5297,1,70,8.74,2008-12-07 14:39:51
5298,2,458,8.31,2009-01-22 05:24:36
5299,3,339,15.77,2005-04-07 05:18:08
5300,2,524,14.6,2006-10-08 07:07:51
5301,3,863,10.65,2007-09-22 14:08:42
5302,3,794,9.38,2006-05-04 05:08:55
5303,1,465,17.88,2005-08-04 20:38:46
5304,2,963,14.39,2009-02-21 07:46:23
5305,1,812,14.37,2008-05-17 08:55:28
5306,3,106,14.23,2005-01-25 17:56:53
5307,3,802,16.04,2006-11-08 07:30:15
5308,2,710,5.31,2007-09-26 09:45:50
5309,2,697,6.9,2006-12-26 03:08:49
5310,3,549,7.48,2006-02-11 23:04:53
5311,1,179,15.17,2009-10-21 14:54:25
5312,2,103,10.98,2006-09-01 05:14:24
5313,2,181,10.8,2007-11-21 19:42:38
5314,1,521,6.61,2008-04-23 08:48:06
5315,2,758,10.39,2006-02-09 14:40:49
5316,3,431,19.27,2005-02-13 14:21:47
5317,1,916,15.27,2005-12-20 16:10:14
5318,3,599,11.36,2007-10-02 01:08:29
5319,3,538,11.56,2006-07-20 18:30:55
5320,2,773,6.37,2008-05-26 22:17:25
5321,2,864,8.74,2005-12-13 12:11:45
5322,3,786,12.45,2007-11-21 08:52:01
5323,3,94,13.33,2006-10-13 10:19:18
5324,1,787,17.28,2006-05-12 13:57:33
5325,2,978,15.69,2009-03-25 09:30:43
5326,3,444,18.73,2005-04-09 22:45:13
5327,2,179,16.95,2007-03-23 12:39:49
5328,3,596,12.27,2009-12-31 22:41:26
5329,3,53,19.88,2006-09-06 05:23:27
5330,2,621,12.25,2006-04-03 17:57:02
5331,2,499,12.03,2005-11-01 01:54:01
5332,1,131,19.05,2008-10-28 12:25:18
5333,1,261,16.51,2005-03-01 10:43:09
5334,1,721,11.43,2006-01-30 00:57:31
5335,3,422,6.32,2008-03-11 09:53:13
5336,3,891,15.41,2008-10-01 09:19:03
5337,2,3,5.08,2007-12-09 13:45:41
5338,1,472,11.64,2007-03-30 14:32:04
5339,3,496,8.67,2008-06-03 13:23:45
5340,2,586,16.25,2007-06-20 15:59:36
5341,2,21,12.1,2008-06-09 21:58:13
5342,3,347,10.17,2005-01-28 00:18:22
5343,2,146,10.75,2009-07-11 10:52:17
5344,2,730,19.64,2005-04-27 23:37:51
5345,1,730,8.94,2005-12-13 14:38:48
5346,2,889,12.85,2008-05-07 22:41:27
5347,1,454,12.57,2009-01-27 21:45:01
5348,2,746,8.21,2008-06-30 14:40:18
5349,3,212,8.63,2008-05-10 09:15:13
5350,1,882,7.43,2009-09-14 20:24:47
5351,2,333,17.71,2005-04-29 12:01:03
5352,2,476,9.6,2005-04-29 20:45:00
5353,2,835,8.71,2009-09-27 10:09:41
5354,3,553,5.33,2009-02-11 08:27:32
5355,3,514,15.41,2006-01-12 07:25:36
5356,2,419,18.83,2009-08-08 15:09:13
5357,1,274,10.19,2005-05-28 23:43:35
5358,2,301,16.36,2008-01-28 21:00:30
5359,1,386,17.6,2007-10-12 12:09:09
5360,1,102,12.92,2009-01-18 12:08:27
5361,1,683,9.04,2007-11-30 01:02:20
5362,3,124,7.24,2007-05-06 14:28:55
5363,3,803,18.83,2008-04-03 20:26:35
5364,2,567,7.56,2009-10-24 10:57:03
5365,1,103,13.34,2008-10-21 09:26:24
5366,1,71,15.03,2009-08-14 02:38:49
5367,1,395,8.34,2005-08-12 19:14:20
5368,3,466,12.11,2006-09-30 17:28:23
5369,3,976,12.46,2005-03-29 02:46:12
5370,1,945,14.14,2009-09-17 14:00:48
5371,2,654,8.64,2007-05-18 23:29:42
5372,2,164,18.85,2005-04-08 22:39:10
5373,1,653,9.04,2006-09-12 19:28:41
5374,3,543,17.86,2009-03-24 03:06:36
5375,1,674,10.11,2008-01-15 22:31:20
5376,2,799,19.81,2005-04-20 09:06:06
5377,3,777,18.33,2009-08-17 07:09:10
5378,2,495,10.89,2006-09-16 12:37:27
5379,3,80,16.98,2005-11-27 15:50:20
5380,3,228,18.24,2006-06-25 14:29:16
5381,2,192,18.56,2009-11-20 13:31:42
5382,1,102,6.25,2009-03-07 22:19:31
5383,1,639,10.01,2007-05-10 21:46:47
5384,3,181,16.08,2008-08-19 12:17:08
5385,3,339,7.31,2007-04-07 23:36:14
5386,3,280,14.5,2006-05-15 21:35:46
5387,3,64,10.93,2007-02-05 12:48:05
5388,2,772,12.23,2008-06-11 16:50:38
5389,1,694,13.35,2005-09-17 14:35:46
5390,1,485,17.89,2005-09-15 03:47:18
5391,3,897,8.72,2005-10-15 16:35:50
5392,1,203,18.48,2006-03-25 16:47:53
5393,1,32,18.85,2009-01-08 10:11:37
5394,1,966,9.07,2009-07-10 04:59:50
5395,3,640,11.53,2007-12-14 20:59:42
5396,1,83,9.27,2005-11-21 22:16:48
5397,2,663,10.53,2008-01-24 09:19:18
5398,2,629,17.44,2009-12-19 02:19:50
5399,3,745,8.99,2008-11-29 16:39:17
5400,1,901,9.49,2009-10-26 07:19:59
5401,3,255,9.41,2005-08-31 11:11:22
5402,3,391,11.92,2008-01-09 10:49:07
